ticker,Company Name,Industry,sector,is_fo_stock,fo_category,Include,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
AJAXENGG.NS,Ajax Engineering Limited,Farm & Heavy Construction Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",Stage 2 reclaimed after 3 confirmation runs.,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,48.45,73.4,59.68,2.0,48.45,73.4,61.68,15.62,49.4,91863721.35,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",41,208,Stage 2 Failed,watchlist,weekly_forming,44.28,167,17.4,False,False,True,False,False
SHILPAMED.NS,Shilpa Medicare Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,40.0,65.8,51.61,10.0,40.0,65.8,61.61,80.71,169.64,1058394348.29,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",42,40,Stage 2,watchlist,weekly_breakout,61.61,-2,0.0,False,False,False,False,False
JSWSTEEL.NS,JSW Steel Limited,Steel,Basic Materials,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,37.56,67.83,51.18,10.0,37.56,67.83,61.18,8.64,11.63,1637175302.69,"Stage 2, Early Stage 2, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",43,41,Stage 2,watchlist,weekly_near_pivot,61.34,-2,-0.1600000000000037,False,False,False,False,False
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Healthcare,True,F&O,1,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,49.82,69.61,58.73,2.0,49.82,69.61,60.73,6.3,20.82,2484342758.75,"Stage 2, Stage 2, daily_vcp_ok, weekly_vcp_ok, weekly_strong",44,45,Stage 2,watchlist,weekly_near_pivot,60.5,1,0.22999999999999687,False,False,False,False,False
ASKAUTOLTD.NS,ASK Automotive Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,40.62,73.8,55.55,5.0,40.62,73.8,60.55,48.63,47.62,183025468.99,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",45,44,Stage 2,watchlist,weekly_near_pivot,60.55,-1,0.0,False,False,False,False,False
LAURUSLABS.NS,Laurus Labs Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,39.35,63.8,50.35,10.0,39.35,63.8,60.35,37.44,92.4,6198856223.42,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",46,49,Stage 2,watchlist,weekly_breakout,60.17,3,0.17999999999999972,False,False,False,False,False
VARROC.NS,Varroc Engineering Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,39.88,73.8,55.14,5.0,39.88,73.8,60.14,34.33,77.98,333558619.96,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",47,50,Stage 2,watchlist,weekly_near_pivot,60.14,3,0.0,False,False,False,False,False
PRECWIRE.NS,Precision Wires India Limited,Electrical Equipment & Parts,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,59.39,38.8,50.12,10.0,59.39,38.8,60.12,28.32,62.39,362395109.88,"Stage 2, Extended Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",48,51,Stage 2,watchlist,weekly_watchlist,60.14,3,-0.020000000000003126,False,False,False,False,False
IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,37.25,65.8,50.1,10.0,37.25,65.8,60.1,41.75,162.71,861226543.4,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",49,54,Stage 2,watchlist,weekly_breakout,59.83,5,0.2700000000000031,False,False,False,False,False
EDELWEISS.NS,Edelweiss Financial Services Limited,Financial Services,Financial Services,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,57.46,63.16,60.03,0.0,57.46,63.16,60.03,13.33,29.28,1395917634.72,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong",50,39,Stage 2,watchlist,weekly_breakout,61.84,-11,-1.8100000000000023,False,False,False,False,False
GRAPHITE.NS,Graphite India Limited,Electrical Equipment & Parts,Industrials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,62.22,34.87,49.91,10.0,62.22,34.87,59.91,38.7,28.0,3304210397.52,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",51,32,Stage 2,watchlist,weekly_watchlist,63.16,-19,-3.25,False,False,False,False,False
INDHOTEL.NS,The Indian Hotels Company Limited,Lodging,Consumer Cyclical,True,F&O,1,Stage 2,Stage 2,Messy Stage 2,0.64,"Long-term structure is still constructive, but the short-term/weekly structure is not clean.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,49.12,68.59,57.88,2.0,49.12,68.59,59.88,4.16,23.75,1248591268.51,"Stage 2, Messy Stage 2, weekly_vcp_ok, weekly_strong",52,82,Stage 2,watchlist,weekly_near_pivot,55.26,30,4.6200000000000045,False,False,False,False,False
UNIMECH.NS,Unimech Aerospace and Manufacturing Limited,Aerospace & Defense,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,36.62,65.8,49.75,10.0,36.62,65.8,59.75,48.55,134.75,496231814.43,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong",53,55,Stage 2,watchlist,weekly_breakout,59.75,2,0.0,False,False,False,False,False
MAHLOG.NS,Mahindra Logistics Limited,Industrials,Industrials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,75.65,39.93,59.58,0.0,75.65,39.93,59.58,16.92,20.41,62268983.72,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup",54,46,Stage 2,watchlist,weekly_watchlist,60.45,-8,-0.8700000000000045,False,False,False,False,False
KRN.NS,KRN Heat Exchanger and Refrigeration Limited,Electronic Components,Technology,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,37.1,64.7,49.52,10.0,37.1,64.7,59.52,14.96,54.05,348845627.21,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",55,53,Stage 2,watchlist,weekly_breakout,60.02,-2,-0.5,False,False,False,False,False
AZAD.NS,Azad Engineering Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_forming,watchlist,39.6,61.4,49.41,10.0,39.6,61.4,59.41,36.2,76.76,993733100.47,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",56,58,Stage 2,watchlist,weekly_forming,59.37,2,0.03999999999999915,False,False,False,False,False
ALIVUS.NS,Alivus Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_forming,watchlist,39.01,61.99,49.35,10.0,39.01,61.99,59.35,23.64,38.25,289632332.36,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",57,59,Stage 2,watchlist,weekly_forming,59.36,2,-0.00999999999999801,False,False,False,False,False
SETL.NS,Standard Engineering Technology Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,35.79,65.8,49.29,10.0,35.79,65.8,59.29,45.56,280.03,441029998.69,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",58,66,Stage 2,watchlist,weekly_breakout,57.92,8,1.3699999999999974,False,False,False,False,False
KAJARIACER.NS,Kajaria Ceramics Limited,Building Products & Equipment,Industrials,False,Cash,1,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,50.57,69.42,59.05,0.0,50.57,69.42,59.05,4.18,32.06,250134733.81,"Stage 2, Stage 2, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",59,56,Stage 2,watchlist,weekly_near_pivot,59.51,-3,-0.46000000000000085,False,False,False,False,False
SHANTIGEAR.NS,Shanthi Gears Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_forming,watchlist,46.38,52.1,48.95,10.0,46.38,52.1,58.95,51.6,54.26,185907315.47,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup",60,62,Stage 2,watchlist,weekly_forming,58.95,2,0.0,False,False,False,False,False
CARTRADE.NS,Cartrade Tech Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,42.72,73.77,56.69,2.0,42.72,73.77,58.69,9.76,69.98,970875439.92,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",61,63,Stage 2,watchlist,weekly_near_pivot,58.71,2,-0.020000000000003126,False,False,False,False,False
JAMNAAUTO.NS,Jamna Auto Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,40.89,69.15,53.61,5.0,40.89,69.15,58.61,6.93,15.57,364707802.51,"Stage 2, Stage 2, weekly_vcp_ok, weekly_strong",62,42,Stage 2,watchlist,weekly_near_pivot,61.31,-20,-2.700000000000003,False,False,False,False,False
STAR.NS,Strides Pharma Science Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,38.04,61.24,48.48,10.0,38.04,61.24,58.48,11.85,22.55,452233218.32,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",63,57,Stage 2,watchlist,weekly_breakout,59.43,-6,-0.9500000000000028,False,False,False,False,False
RPGLIFE.NS,RPG Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,59.7,34.0,48.14,10.0,59.7,34.0,58.14,33.99,63.08,92404396.32,"Stage 2, Clean Stage 2, trend_template_ok",64,64,Stage 2,watchlist,weekly_watchlist,58.14,0,0.0,False,False,False,False,False
SHARDAMOTR.NS,Sharda Motor Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,36.35,73.25,52.95,5.0,36.35,73.25,57.95,15.46,36.99,69986145.62,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",65,65,Stage 2,watchlist,weekly_breakout,57.95,0,0.0,False,False,False,False,False
SMLMAH.NS,SML Mahindra Limited,Auto Manufacturers,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,41.62,65.8,52.5,5.0,41.62,65.8,57.5,76.4,71.96,680114988.4,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",66,67,Stage 2,watchlist,weekly_breakout,57.5,1,0.0,False,False,False,False,False
APARINDS.NS,Apar Industries Limited,Electrical Equipment & Parts,Industrials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,59.02,32.8,47.22,10.0,59.02,32.8,57.22,25.23,81.5,2174898384.76,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",67,69,Stage 2,watchlist,weekly_watchlist,56.91,2,0.3100000000000023,False,False,False,False,False
RBLBANK.NS,RBL Bank Limited,Banks - Regional,Financial Services,True,F&O,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,near_pivot,weekly_watchlist,watchlist,66.21,41.7,55.18,2.0,66.21,41.7,57.18,18.05,36.95,1755618748.71,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok",68,47,Stage 2,near_pivot,weekly_watchlist,60.39,-21,-3.210000000000001,False,False,False,False,False
SHOPERSTOP.NS,Shoppers Stop Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Not Sure,Stage 2,Pending Stage 2,0.55,Stage 2 pending confirmation: needs 3 raw Stage 2 runs; current count 1.,Stage 2 pending confirmation: needs 3 raw Stage 2 runs; current count 1.,,2026-08-21,Stage 2,watchlist,weekly_near_pivot,watchlist,41.2,71.96,55.04,2.0,41.2,71.96,57.04,20.68,40.97,157970697.74,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong | Stage 2 pending confirmation: needs 3 raw Stage 2 runs; current count 1.",69,290,Not Sure,watchlist,weekly_watchlist,38.26,221,18.78,False,False,False,False,False
FMGOETZE.NS,Federal-Mogul Goetze (India) Limited.,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,40.12,66.41,51.95,5.0,40.12,66.41,56.95,29.04,46.02,516232050.48,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",70,76,Stage 2,watchlist,weekly_breakout,56.13,6,0.8200000000000003,False,False,False,False,False
TVSMOTOR.NS,TVS Motor Company Limited,Auto Manufacturers,Consumer Cyclical,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,37.14,70.04,51.95,5.0,37.14,70.04,56.95,22.02,20.36,3205706710.52,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",71,93,Stage 2,watchlist,weekly_forming,53.98,22,2.970000000000006,False,False,False,False,False
SHYAMMETL.NS,Shyam Metalics and Energy Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,52.57,39.48,46.68,10.0,52.57,39.48,56.68,17.0,35.82,569092573.78,"Stage 2, Clean Stage 2, trend_template_ok",72,48,Stage 2,watchlist,weekly_watchlist,60.24,-24,-3.5600000000000023,False,False,False,False,False
CUB.NS,City Union Bank Limited,Banks - Regional,Financial Services,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,42.61,69.21,54.58,2.0,42.61,69.21,56.58,8.42,25.66,514320590.03,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",73,87,Stage 2,watchlist,weekly_forming,54.39,14,2.1899999999999977,False,False,False,False,False
ENTERO.NS,Entero Healthcare Solutions Limited,Healthcare,Healthcare,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,39.0,66.9,51.56,5.0,39.0,66.9,56.56,56.13,46.13,511371921.94,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",74,70,Stage 2,watchlist,weekly_breakout,56.56,-4,0.0,False,False,False,False,False
IKS.NS,Inventurus Knowledge Solutions Limited,Healthcare,Healthcare,False,Cash,1,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,36.59,69.73,51.5,5.0,36.59,69.73,56.5,3.91,35.38,408099609.47,"Stage 2, Stage 2, weekly_vcp_ok, weekly_strong",75,52,Stage 2,watchlist,weekly_near_pivot,60.08,-23,-3.5799999999999983,False,False,False,False,False
INOXINDIA.NS,INOX India Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,forming_vcp,weekly_watchlist,watchlist,58.3,31.6,46.28,10.0,58.3,31.6,56.28,16.26,72.44,730432241.4,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_volume_dryup",76,105,Stage 2,forming_vcp,weekly_watchlist,52.81,29,3.469999999999999,False,False,False,False,False
SUNDRMFAST.NS,Sundram Fasteners Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,38.71,65.8,50.9,5.0,38.71,65.8,55.9,28.81,56.36,305839086.47,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",77,77,Stage 2,watchlist,weekly_breakout,55.68,0,0.21999999999999886,False,False,False,False,False
TEXRAIL.NS,Texmaco Rail & Engineering Limited,Industrials,Industrials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,42.03,72.71,55.84,0.0,42.03,72.71,55.84,15.99,42.08,395699115.46,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",78,60,Stage 2,watchlist,weekly_near_pivot,59.34,-18,-3.5,False,False,False,False,False
RAMRAT.NS,Ram Ratna Wires Limited,Electrical Equipment & Parts,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,57.7,30.4,45.42,10.0,57.7,30.4,55.42,43.96,97.35,195589332.83,"Stage 2, Extended Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",79,116,Stage 2,watchlist,weekly_watchlist,51.9,37,3.520000000000003,False,False,False,False,False
PRUDENT.NS,Prudent Corporate Advisory Services Limited,Asset Management,Financial Services,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,41.99,71.79,55.4,0.0,41.99,71.79,55.4,7.3,41.61,107949128.51,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",80,78,Stage 2,watchlist,weekly_breakout,55.56,-2,-0.1600000000000037,False,False,False,False,False
TEJASNET.NS,Tejas Networks Limited,Communication Equipment,Technology,False,Cash,1,Stage 2,Stage 2,Messy Stage 2,0.64,"Long-term structure is still constructive, but the short-term/weekly structure is not clean.",,,2026-09-24,,watchlist,weekly_forming,watchlist,33.95,58.3,44.91,10.0,33.95,58.3,54.91,-13.97,18.95,2104385987.04,"Stage 2, Messy Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",81,72,Stage 2,watchlist,weekly_forming,56.43,-9,-1.5200000000000031,False,False,False,False,False
AGI.NS,AGI Greenpac Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,42.28,65.7,52.82,2.0,42.28,65.7,54.82,18.73,60.28,178567331.66,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",82,81,Stage 2,watchlist,weekly_breakout,55.26,-1,-0.4399999999999977,False,False,False,False,False
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,Drug Manufacturers - General,Healthcare,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_forming,watchlist,39.77,61.82,49.69,5.0,39.77,61.82,54.69,17.28,22.97,191275279.69,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",83,80,Stage 2,watchlist,weekly_forming,55.36,-3,-0.6700000000000017,False,False,False,False,False
STLTECH.NS,Sterlite Technologies Limited,Communication Equipment,Technology,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,58.86,27.2,44.61,10.0,58.86,27.2,54.61,44.76,360.32,1356572062.76,"Stage 2, Extended Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",84,90,Stage 2,watchlist,weekly_watchlist,54.2,6,0.4099999999999966,False,False,False,False,False
ATHERENERG.NS,Ather Energy Limited,Auto Manufacturers,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_forming,watchlist,35.42,66.9,49.59,5.0,35.42,66.9,54.59,35.47,93.16,8047108671.15,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",85,88,Stage 2,watchlist,weekly_forming,54.33,3,0.2600000000000051,False,False,False,False,False
