ticker,Company Name,Industry,sector,is_fo_stock,fo_category,Include,stage,stage_variant,stage_confidence,stage_reason,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
HBLENGINE.NS,HBL Engineering Limited,Electrical Equipment & Parts,Industrials,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,14.43,42.9,27.24,10.0,14.43,42.9,37.24,14.13,-15.78,1252973476.15,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",223,224,Stage 1,watchlist,weekly_watchlist,36.87,1,0.37000000000000455,False,False,False,False,False
MCX.NS,Multi Commodity Exchange of India Limited,Financial Services,Financial Services,True,F&O,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_watchlist,watchlist,37.11,29.6,33.73,5.0,37.11,29.6,38.73,53.43,80.6,8910896335.72,"Stage 2, Extended Stage 2, trend_template_ok",207,208,Stage 2,watchlist,weekly_watchlist,38.4,1,0.3299999999999983,False,False,False,False,False
ROLEXRINGS.NS,Rolex Rings Limited,Metal Fabrication,Industrials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,22.28,24.32,23.2,10.0,22.28,24.32,33.2,8.53,42.67,311974245.52,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",264,265,Stage 2,watchlist,weekly_watchlist,32.93,1,0.2700000000000031,False,False,False,False,False
JUBLPHARMA.NS,Jubilant Pharmova Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,3.39,8.5,5.69,10.0,3.39,8.5,15.69,21.0,-4.0,119610560.5,"Stage 1, Stage 1 - Early Turn, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",503,504,Stage 1,watchlist,weekly_watchlist,15.42,1,0.2699999999999996,False,False,False,False,False
GODREJAGRO.NS,Godrej Agrovet Limited,Packaged Foods,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,36.76,16.54,2.0,0.0,36.76,18.54,-0.99,10.58,133667465.89,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend",459,460,Stage 4,watchlist,weekly_watchlist,18.29,1,0.25,False,False,False,False,False
SRF.NS,SRF Limited,Conglomerates,Industrials,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,9.33,4.2,2.0,0.0,9.33,6.2,3.43,1.91,1572749295.72,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",684,685,Stage 4,watchlist,weekly_watchlist,5.96,1,0.2400000000000002,False,False,False,False,False
RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Industrials,False,Cash,1,Stage 1,Stage 1 - Unclear/Repair,0.58,Not enough evidence for Stage 2 or Stage 4; classified as repair/unclear structure.,watchlist,weekly_watchlist,watchlist,0.0,4.06,1.83,10.0,0.0,4.06,11.83,7.79,12.84,584210642.91,"Stage 1, Stage 1 - Unclear/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",556,557,Stage 1,watchlist,weekly_watchlist,11.61,1,0.22000000000000064,False,False,False,False,False
TATAINVEST.NS,Tata Investment Corporation Limited,Asset Management,Financial Services,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,1.63,42.63,20.08,2.0,1.63,42.63,22.08,12.51,-4.21,345564637.68,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",407,408,Stage 1,watchlist,weekly_watchlist,21.86,1,0.21999999999999886,False,False,False,False,False
INDHOTEL.NS,The Indian Hotels Company Limited,Lodging,Consumer Cyclical,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,9.54,6.84,8.32,0.0,9.54,6.84,8.32,3.48,0.94,1530327834.75,"Stage 4, Stage 4 - Weak/Declining, downtrend",624,625,Stage 4,watchlist,weekly_watchlist,8.13,1,0.1899999999999995,False,False,False,False,False
OBEROIRLTY.NS,Oberoi Realty Limited,Real Estate,Real Estate,True,F&O,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,18.95,8.53,0.0,0.0,18.95,8.53,13.8,3.75,642746841.76,"Stage 1, Stage 1 - Early Turn, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",619,620,Stage 1,watchlist,weekly_watchlist,8.37,1,0.16000000000000014,False,False,False,False,False
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Credit Services,Financial Services,True,F&O,1,Stage 1,Stage 1 - Unclear/Repair,0.58,Not enough evidence for Stage 2 or Stage 4; classified as repair/unclear structure.,watchlist,weekly_watchlist,watchlist,12.2,4.4,8.69,0.0,12.2,4.4,8.69,-5.27,-2.51,3059222109.11,"Stage 1, Stage 1 - Unclear/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",616,617,Stage 1,watchlist,weekly_watchlist,8.57,1,0.11999999999999922,False,False,False,False,False
AUTOAXLES.NS,Automotive Axles Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,0.0,10.99,4.95,2.0,0.0,10.99,6.95,-5.57,15.5,25734323.85,"Stage 1, Stage 1 - Base/Repair, stage1_not_actionable, stage1_needs_more_base",658,659,Stage 1,watchlist,weekly_watchlist,6.84,1,0.11000000000000032,False,False,False,False,False
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Consumer Defensive,True,F&O,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,0.0,44.41,19.98,0.0,0.0,44.41,19.98,13.9,12.21,1556719744.17,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",442,443,Stage 1,watchlist,weekly_watchlist,19.94,1,0.03999999999999915,False,False,False,False,False
RECLTD.NS,REC Limited,Credit Services,Financial Services,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,0.15,0.07,0.0,0.0,0.15,0.07,1.85,3.69,2164515545.39,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",860,861,Stage 4,watchlist,weekly_watchlist,0.05,1,0.020000000000000004,False,False,False,False,False
HUBTOWN.NS,Hubtown Limited,Real Estate,Real Estate,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,10.0,35.8,21.61,0.0,10.0,35.8,21.61,4.69,-29.18,170904704.96,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",411,412,Stage 4,watchlist,weekly_watchlist,21.61,1,0.0,False,False,False,False,False
GLOBUSSPR.NS,Globus Spirits Limited,Consumer Defensive,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,10.0,35.8,21.61,0.0,10.0,35.8,21.61,-2.62,-18.07,153667767.34,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",412,413,Stage 4,watchlist,weekly_watchlist,21.61,1,0.0,False,False,False,False,False
VADILALIND.NS,Vadilal Industries Limited,Packaged Foods,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,2.0,0.0,35.8,18.11,-9.35,-7.38,59727867.39,"Stage 4, Stage 4 - Confirmed Downtrend, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",468,469,Stage 4,watchlist,weekly_watchlist,18.11,1,0.0,False,False,False,False,False
NSIL.NS,Nalwa Sons Investments Limited,Asset Management,Financial Services,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,2.0,0.0,35.8,18.11,-0.54,-11.1,10922973.42,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",469,470,Stage 4,watchlist,weekly_watchlist,18.11,1,0.0,False,False,False,False,False
TCS.NS,Tata Consultancy Services Limited,Information Technology Services,Technology,True,F&O,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,0.0,0.0,4.0,1.8,-6.46,-14.54,9654684045.26,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",815,816,Stage 4,watchlist,weekly_watchlist,1.8,1,0.0,False,False,False,False,False
